55,1,1,1,1,197,42,159,159,40,4,2,153,0,155,153,121,1,159.3
56,1,1,1,1,197,41,160,160,40,1,3,155,0,155,153,122,1,160.3
57,1,1,1,1,197,41,160,160,39,2,3,155,0,158,155,122,1,160.3
58,1,1,1,1,197,40,161,161,38,2,1,158,0,158,155,123,1,161.3
59,1,1,1,1,197,38,163,163,36,3,2,158,0,159,158,125,1,163.3
0,0,0,0,0,201,195,6,6,196,5,0,0,0,0,0,1,0,6
1,1,1,1,1,197,192,9,8,192,7,0,0,0,0,0,2,0,9.3
2,1,1,1,1,197,188,13,12,187,8,4,0,0,0,0,3,0,13.3
3,1,1,1,1,197,180,21,20,179,13,7,0,0,5,0,7,0,21.3
4,1,1,1,1,197,171,30,29,170,18,7,4,0,8,0,13,0,30.3
5,1,1,1,1,197,168,33,32,167,16,9,7,0,12,5,14,0,33.3
6,1,1,1,1,197,167,34,33,166,10,12,11,0,17,8,14,0,34.3
7,1,1,1,1,197,157,44,43,156,12,15,16,0,24,12,22,0,44.3
8,1,1,1,1,197,147,54,53,146,20,10,23,0,32,17,29,0,54.3
9,1,1,1,1,197,145,56,55,144,20,4,31,0,34,24,30,0,56.3
10,1,1,1,1,197,140,61,60,139,14,13,33,0,36,32,32,0,61.3
11,1,1,1,1,197,136,65,64,135,10,19,35,0,47,34,34,0,65.3
12,1,1,1,1,197,135,66,65,134,7,12,46,0,55,36,35,0,66.3
13,1,1,1,1,197,131,70,69,130,7,8,54,0,59,47,37,0,70.3
14,1,1,1,1,197,125,76,75,124,11,6,58,0,63,55,41,0,76.3
15,1,1,1,1,197,123,78,77,122,10,5,62,0,65,59,43,0,78.3
16,1,1,1,1,197,117,84,83,116,12,7,64,0,68,63,47,0,84.3
17,1,1,1,1,197,115,86,85,114,10,8,67,0,72,65,48,0,86.3
18,1,1,1,1,197,110,91,90,109,11,8,71,0,76,68,53,0,91.3
19,1,1,1,1,197,109,92,91,108,7,9,75,0,80,72,53,0,92.3
20,1,1,1,1,197,106,95,93,106,8,6,79,0,85,76,54,0,95.3
21,1,1,1,1,197,105,96,94,105,3,7,84,0,86,80,55,0,96.3
22,1,1,1,1,197,102,99,97,102,5,7,85,0,92,85,58,0,99.3
23,1,1,1,1,197,101,100,98,101,5,2,91,0,94,86,59,0,100.3
24,1,1,1,1,197,100,101,99,100,5,2,92,0,95,92,60,0,101.3
25,1,1,1,1,197,96,105,103,96,6,4,93,0,96,94,64,0,105.3
26,1,1,1,1,197,94,107,105,94,7,4,94,0,99,95,66,0,107.3
27,1,1,1,1,197,92,109,107,92,8,2,97,0,100,96,68,0,109.3
28,1,1,1,1,197,90,111,109,90,6,5,98,0,101,99,70,0,111.3
29,1,1,1,1,197,85,116,114,85,9,6,99,0,105,100,75,0,116.3
30,1,1,1,1,197,84,117,115,84,8,4,103,0,107,101,76,0,117.3
31,1,1,1,1,197,80,121,119,81,9,4,105,0,109,105,80,0,121.3
32,1,1,1,1,197,77,124,122,78,7,7,107,0,111,107,83,0,124.3
33,1,1,1,1,197,76,125,123,76,8,6,109,0,116,109,84,0,125.3
34,1,1,1,1,197,75,126,124,75,5,5,114,0,117,111,85,0,126.3
35,1,1,1,1,197,75,126,124,75,2,7,115,0,121,116,85,0,126.3
36,1,1,1,1,197,72,129,127,72,4,4,119,0,124,117,88,0,129.3
37,1,1,1,1,197,70,131,129,70,5,2,122,0,125,121,90,0,131.3
38,1,1,1,1,197,68,133,131,68,7,1,123,0,126,124,92,0,133.3
39,1,1,1,1,197,67,134,132,67,5,3,124,0,126,125,93,0,134.3
40,1,1,1,1,197,67,134,132,67,3,5,124,0,129,126,93,0,134.3
41,1,1,1,1,197,67,134,132,67,1,4,127,0,131,126,93,0,134.3
42,1,1,1,1,197,66,135,133,66,1,3,129,0,133,129,94,0,135.3
43,1,1,1,1,197,64,137,135,64,3,1,131,0,134,131,96,0,137.3
44,1,1,1,1,197,63,138,136,63,4,0,132,0,134,133,97,0,138.3
45,1,1,1,1,197,63,138,136,63,3,1,132,0,134,134,97,0,138.3
46,1,1,1,1,197,62,139,137,62,2,3,132,0,135,134,98,0,139.3
47,1,1,1,1,197,61,140,138,61,2,3,133,0,137,134,99,0,140.3
48,1,1,1,1,197,61,140,138,61,2,1,135,0,138,135,99,0,140.3
49,1,1,1,1,197,59,142,140,59,3,1,136,0,138,137,101,0,142.3
50,1,1,1,1,197,56,145,143,56,5,2,136,0,139,138,104,0,145.3
51,1,1,1,1,197,56,145,143,56,5,1,137,0,140,138,104,0,145.3
52,1,1,1,1,197,55,146,144,55,4,2,138,0,140,139,105,0,146.3
53,1,1,1,1,197,53,148,146,53,3,5,138,0,142,140,106,1,148.3
54,1,1,1,1,197,53,148,146,53,3,3,140,0,145,140,106,1,148.3
55,1,1,1,1,197,53,148,146,53,2,1,143,0,145,142,106,1,148.3
56,1,1,1,1,197,53,148,146,53,0,3,143,0,146,145,106,1,148.3
57,1,1,1,1,197,51,150,148,51,2,2,144,0,148,145,108,1,150.3
58,1,1,1,1,197,48,153,151,48,5,0,146,0,148,146,111,1,153.3
59,1,1,1,1,197,47,154,152,47,6,0,146,0,148,148,112,1,154.3
0,0,0,0,0,201,197,4,4,197,4,0,0,0,0,0,0,0,4
1,1,1,1,1,197,196,5,5,194,5,0,0,0,0,0,0,0,5.3
2,1,1,1,1,197,194,7,7,192,3,4,0,0,0,0,0,0,7.3
3,1,1,1,1,197,189,12,12,187,7,5,0,0,4,0,3,0,12.3
4,1,1,1,1,197,184,17,17,182,10,3,4,0,5,0,5,0,17.3
5,1,1,1,1,197,184,17,17,182,8,4,5,0,7,4,5,0,17.3
6,1,1,1,1,197,180,21,21,178,6,8,7,0,9,5,5,0,21.3
7,1,1,1,1,197,175,26,26,173,9,8,9,0,15,7,8,0,26.3
8,1,1,1,1,197,165,36,36,164,14,6,15,0,17,9,12,1,36.3
9,1,1,1,1,197,159,42,42,158,18,6,17,0,21,15,16,1,42.3
10,1,1,1,1,197,152,49,49,150,18,10,21,0,23,17,21,1,49.3
11,1,1,1,1,197,141,60,60,139,22,15,23,0,31,21,31,1,60.3
12,1,1,1,1,197,138,63,63,136,19,13,31,0,38,23,32,1,63.3
13,1,1,1,1,197,135,66,66,133,16,12,38,0,44,31,33,1,66.3
14,1,1,1,1,197,132,69,69,130,7,18,44,0,50,38,35,1,69.3
15,1,1,1,1,197,121,80,80,119,15,15,50,0,62,44,44,1,80.3
16,1,1,1,1,197,116,85,85,114,18,5,62,0,65,50,48,1,85.3
17,1,1,1,1,197,112,89,89,110,18,6,65,0,67,62,51,1,89.3
18,1,1,1,1,197,108,93,93,106,12,14,67,0,71,65,52,1,93.3
19,1,1,1,1,197,105,96,96,103,10,15,71,0,81,67,53,1,96.3
20,1,1,1,1,197,104,97,97,102,5,11,81,0,86,71,54,1,97.3
21,1,1,1,1,197,103,98,98,101,3,9,86,0,92,81,55,1,98.3
22,1,1,1,1,197,101,100,100,99,4,4,92,0,95,86,57,1,100.3
23,1,1,1,1,197,97,104,104,95,7,2,95,0,96,92,61,1,104.3
24,1,1,1,1,197,94,107,107,92,9,2,96,0,97,95,63,2,107.3
25,1,1,1,1,197,91,110,110,90,9,3,97,0,98,96,66,2,110.3
26,1,1,1,1,197,90,111,111,88,7,6,98,0,100,97,67,2,111.3
27,1,1,1,1,197,87,114,114,85,7,7,100,0,104,98,70,2,114.3
28,1,1,1,1,197,86,115,115,84,5,6,104,0,107,100,71,2,115.3
29,1,1,1,1,197,84,117,117,82,6,4,107,0,110,104,73,2,117.3
30,1,1,1,1,197,82,119,119,80,5,4,110,0,111,107,75,2,119.3
31,1,1,1,1,197,80,121,121,78,6,4,111,0,114,110,76,3,121.3
32,1,1,1,1,197,76,125,125,74,8,3,114,0,115,111,79,4,125.3
33,1,1,1,1,197,74,127,127,72,8,4,115,0,117,114,80,5,127.3
34,1,1,1,1,197,73,128,128,71,7,4,117,0,119,115,81,5,128.3
35,1,1,1,1,197,71,130,130,69,5,6,119,0,121,117,83,5,130.3
36,1,1,1,1,197,68,133,133,66,6,6,121,0,125,119,86,5,133.3
37,1,1,1,1,197,66,135,135,64,7,3,125,0,127,121,88,5,135.3
38,1,1,1,1,197,65,136,136,63,6,3,127,0,128,125,89,5,136.3
39,1,1,1,1,197,65,136,136,63,3,5,128,0,130,127,89,5,136.3
40,1,1,1,1,197,65,136,136,63,1,5,130,0,133,128,89,5,136.3
41,1,1,1,1,197,65,136,136,63,0,3,133,0,135,130,89,5,136.3
42,1,1,1,1,197,60,141,141,58,5,1,135,0,136,133,94,5,141.3
43,1,1,1,1,197,60,141,141,58,5,0,136,0,136,135,94,5,141.3
44,1,1,1,1,197,57,144,144,55,8,0,136,0,136,136,97,5,144.3
45,1,1,1,1,197,55,146,146,53,5,5,136,0,136,136,99,5,146.3
46,1,1,1,1,197,54,147,147,52,6,5,136,0,141,136,100,5,147.3
47,1,1,1,1,197,54,147,147,52,3,3,141,0,141,136,100,5,147.3
48,1,1,1,1,197,53,148,148,52,1,5,141,0,144,141,101,5,148.3
49,1,1,1,1,197,51,150,150,49,3,3,144,0,146,141,103,5,150.3
50,1,1,1,1,197,48,153,153,46,6,1,146,0,147,144,105,6,153.3
51,1,1,1,1,197,47,154,154,45,6,1,147,0,147,146,106,6,154.3
52,1,1,1,1,197,45,156,156,43,6,3,147,0,148,147,108,6,156.3
53,1,1,1,1,197,45,156,156,43,3,5,148,0,150,147,108,6,156.3
54,1,1,1,1,197,45,156,156,43,2,4,150,0,153,148,108,6,156.3
55,1,1,1,1,197,45,156,156,43,0,3,153,0,154,150,108,6,156.3
56,1,1,1,1,197,45,156,156,43,0,2,154,0,156,153,108,6,156.3
57,1,1,1,1,197,45,156,156,43,0,0,156,0,156,154,108,6,156.3
58,1,1,1,1,197,45,156,156,43,0,0,156,0,156,156,108,6,156.3
59,1,1,1,1,197,43,158,158,41,2,0,156,0,156,156,110,6,158.3
0,0,0,0,0,201,198,3,3,198,3,0,0,0,0,0,0,0,3
1,1,1,1,1,197,195,6,5,194,5,0,0,0,0,0,1,0,6.3
2,1,1,1,1,197,189,12,11,189,7,3,0,0,0,0,4,0,12.3
3,1,1,1,1,197,184,17,16,183,12,4,0,0,3,0,7,1,17.3
4,1,1,1,1,197,180,21,20,179,12,5,3,0,5,0,7,2,21.3
5,1,1,1,1,197,175,26,25,174,13,8,4,0,9,3,9,2,26.3
6,1,1,1,1,197,175,26,25,174,6,11,8,0,13,5,9,2,26.3
7,1,1,1,1,197,169,32,31,168,8,11,12,0,20,9,12,2,32.3
8,1,1,1,1,197,165,36,35,164,10,6,19,0,24,13,15,2,36.3
9,1,1,1,1,197,162,39,38,161,10,5,23,0,26,20,17,2,39.3
10,1,1,1,1,197,157,44,43,156,11,7,25,0,29,24,19,2,44.3
11,1,1,1,1,197,155,46,45,154,9,8,28,0,33,26,21,2,46.3
12,1,1,1,1,197,150,51,50,149,9,9,32,0,37,29,23,2,51.3
13,1,1,1,1,197,146,55,54,146,10,7,36,0,42,33,25,2,55.3
14,1,1,1,1,197,137,64,63,136,15,7,41,0,44,37,31,2,64.3
15,1,1,1,1,197,132,69,68,131,16,9,43,0,49,42,33,2,69.3
16,1,1,1,1,197,119,82,81,118,24,9,48,0,53,44,45,3,82.3
17,1,1,1,1,197,116,85,84,115,18,14,52,0,58,49,48,3,85.3
18,1,1,1,1,197,110,91,90,109,22,11,57,0,67,53,52,4,91.3
19,1,1,1,1,197,108,93,92,107,11,15,66,0,69,58,52,4,93.3
20,1,1,1,1,197,106,95,94,106,8,17,68,0,82,67,54,4,95.3
21,1,1,1,1,197,103,98,97,102,5,11,81,0,86,69,57,4,98.3
22,1,1,1,1,197,98,103,102,97,10,7,85,0,93,82,62,4,103.3
23,1,1,1,1,197,96,105,104,95,10,2,92,0,93,86,64,4,105.3
24,1,1,1,1,197,90,111,110,89,13,5,92,0,95,93,70,4,111.3
25,1,1,1,1,197,90,111,110,89,8,8,94,0,98,93,70,4,111.3
26,1,1,1,1,197,90,111,110,89,6,7,97,0,103,95,70,4,111.3
27,1,1,1,1,197,89,112,111,88,1,8,102,0,105,98,71,4,112.3
28,1,1,1,1,197,88,113,112,87,2,6,104,0,111,103,72,4,113.3
29,1,1,1,1,197,84,117,116,83,6,0,110,0,111,105,75,5,117.3
30,1,1,1,1,197,82,119,118,81,7,1,110,0,111,111,77,5,119.3
31,1,1,1,1,197,80,121,120,79,8,2,110,0,112,111,79,5,121.3
32,1,1,1,1,197,77,124,123,76,7,5,111,0,113,111,82,5,124.3
33,1,1,1,1,197,77,124,123,76,5,6,112,0,117,112,82,5,124.3
34,1,1,1,1,197,77,124,123,76,3,4,116,0,119,113,82,5,124.3
35,1,1,1,1,197,74,127,126,73,3,5,118,0,121,117,85,5,127.3
36,1,1,1,1,197,72,129,128,71,5,3,120,0,124,119,87,5,129.3
37,1,1,1,1,197,71,130,129,70,6,0,123,0,124,121,88,5,130.3
38,1,1,1,1,197,69,132,131,68,5,3,123,0,124,124,90,5,132.3
39,1,1,1,1,197,67,134,133,66,5,5,123,0,127,124,92,5,134.3
40,1,1,1,1,197,67,134,133,66,4,3,126,0,129,124,92,5,134.3
41,1,1,1,1,197,66,135,134,65,3,3,128,0,130,127,92,6,135.3
42,1,1,1,1,197,65,136,135,64,2,4,129,0,132,129,93,6,136.3
43,1,1,1,1,197,62,139,138,61,5,2,131,0,134,130,96,6,139.3
44,1,1,1,1,197,60,141,140,59,6,1,133,0,134,132,98,6,141.3
45,1,1,1,1,197,59,142,141,58,6,2,133,0,135,134,99,6,142.3
46,1,1,1,1,197,57,144,143,56,5,4,134,0,136,134,101,6,144.3
47,1,1,1,1,197,55,146,145,54,5,5,135,0,139,135,103,6,146.3
48,1,1,1,1,197,55,146,145,54,4,3,138,0,141,136,103,6,146.3
49,1,1,1,1,197,55,146,145,54,2,3,140,0,142,139,103,6,146.3
50,1,1,1,1,197,52,149,148,51,3,4,141,0,144,141,106,6,149.3
51,1,1,1,1,197,49,152,151,48,6,2,143,0,146,142,109,6,152.3
52,1,1,1,1,197,47,154,153,46,8,0,145,0,146,144,111,6,154.3
53,1,1,1,1,197,46,155,154,45,6,3,145,0,146,146,112,6,155.3
54,1,1,1,1,197,46,155,154,45,3,6,145,0,149,146,112,6,155.3
55,1,1,1,1,197,46,155,154,45,1,5,148,0,152,146,112,6,155.3
56,1,1,1,1,197,44,157,156,43,2,3,151,0,154,149,114,6,157.3
57,1,1,1,1,197,43,158,157,42,3,1,153,0,155,152,115,6,158.3
58,1,1,1,1,197,42,159,158,41,4,0,154,0,155,154,116,6,159.3
59,1,1,1,1,197,42,159,158,41,2,2,154,0,155,155,116,6,159.3
0,0,0,0,0,201,198,3,3,198,3,0,0,0,0,0,0,0,3
1,1,1,1,1,197,193,8,8,191,8,0,0,0,0,0,3,0,8.3
2,1,1,1,1,197,193,8,8,191,5,3,0,0,0,0,3,0,8.3
3,1,1,1,1,197,187,14,14,185,9,5,0,0,3,0,4,0,14.3
4,1,1,1,1,197,184,17,17,182,9,5,3,0,5,0,5,0,17.3
5,1,1,1,1,197,180,21,21,178,8,8,5,0,8,3,6,0,21.3
6,1,1,1,1,197,174,27,27,172,11,8,8,0,13,5,7,0,27.3
7,1,1,1,1,197,170,31,31,168,11,7,13,0,16,8,10,0,31.3
8,1,1,1,1,197,162,39,39,160,13,10,16,0,20,13,15,0,39.3
9,1,1,1,1,197,156,45,45,154,17,8,20,0,26,16,20,0,45.3
10,1,1,1,1,197,152,49,49,150,15,8,26,0,28,20,24,0,49.3
11,1,1,1,1,197,146,55,55,144,15,12,28,0,34,26,29,1,55.3
12,1,1,1,1,197,142,59,59,141,13,11,34,0,40,28,30,1,59.3
13,1,1,1,1,197,141,60,60,139,11,9,40,0,45,34,30,1,60.3
14,1,1,1,1,197,132,69,69,131,10,13,45,0,49,40,37,2,69.3
15,1,1,1,1,197,128,73,73,126,13,11,49,0,58,45,39,2,73.3
16,1,1,1,1,197,124,77,77,122,16,3,58,0,60,49,41,2,77.3
17,1,1,1,1,197,119,82,82,117,11,11,60,0,61,58,44,2,82.3
18,1,1,1,1,197,114,87,87,112,12,14,61,0,71,60,48,2,87.3
19,1,1,1,1,197,112,89,89,110,10,8,71,0,75,61,48,2,89.3
20,1,1,1,1,197,106,95,95,104,12,8,75,0,79,71,51,2,95.3
21,1,1,1,1,197,103,98,98,101,9,10,79,0,83,75,54,2,98.3
22,1,1,1,1,197,97,104,104,95,12,9,83,0,89,79,60,2,104.3
23,1,1,1,1,197,96,105,105,94,10,6,89,0,92,83,61,2,105.3
24,1,1,1,1,197,93,108,108,91,10,6,92,0,95,89,63,3,108.3
25,1,1,1,1,197,87,114,114,85,10,9,95,0,98,92,68,4,114.3
26,1,1,1,1,197,86,115,115,84,10,7,98,0,104,95,69,4,115.3
27,1,1,1,1,197,84,117,117,82,9,4,104,0,105,98,71,4,117.3
28,1,1,1,1,197,83,118,118,81,4,9,105,0,108,104,72,4,118.3
29,1,1,1,1,197,77,124,124,75,9,7,108,0,114,105,78,4,124.3
30,1,1,1,1,197,70,131,131,69,13,3,114,0,115,108,85,4,131.3
31,1,1,1,1,197,65,136,136,64,17,3,115,0,117,114,90,4,136.3
32,1,1,1,1,197,62,139,139,60,15,7,117,0,118,115,93,4,139.3
33,1,1,1,1,197,62,139,139,60,8,13,118,0,124,117,93,4,139.3
34,1,1,1,1,197,62,139,139,60,3,12,124,0,131,118,93,4,139.3
35,1,1,1,1,197,60,141,141,58,2,8,131,0,136,124,95,4,141.3
36,1,1,1,1,197,59,142,142,57,3,3,136,0,139,131,96,4,142.3
37,1,1,1,1,197,58,143,143,56,4,0,139,0,139,136,97,4,143.3
38,1,1,1,1,197,58,143,143,56,2,2,139,0,139,139,97,4,143.3
39,1,1,1,1,197,58,143,143,56,1,3,139,0,141,139,97,4,143.3
40,1,1,1,1,197,57,144,144,55,1,2,141,0,142,139,97,5,144.3
41,1,1,1,1,197,57,144,144,55,1,1,142,0,143,141,97,5,144.3
42,1,1,1,1,197,54,147,147,52,4,0,143,0,143,142,100,5,147.3
43,1,1,1,1,197,51,150,150,49,6,1,143,0,143,143,103,5,150.3
44,1,1,1,1,197,48,153,153,46,9,1,143,0,144,143,106,5,153.3
45,1,1,1,1,197,48,153,153,46,6,3,144,0,144,143,106,5,153.3
46,1,1,1,1,197,46,155,155,44,5,6,144,0,147,144,108,5,155.3
47,1,1,1,1,197,46,155,155,44,2,6,147,0,150,144,108,5,155.3
48,1,1,1,1,197,45,156,156,44,2,3,150,0,153,147,109,5,156.3
49,1,1,1,1,197,41,160,160,39,5,2,153,0,153,150,113,5,160.3
50,1,1,1,1,197,40,161,161,38,6,2,153,0,155,153,114,5,161.3
51,1,1,1,1,197,40,161,161,38,5,1,155,0,155,153,114,5,161.3
52,1,1,1,1,197,40,161,161,38,1,5,155,0,156,155,114,5,161.3
53,1,1,1,1,197,40,161,161,38,0,5,156,0,160,155,114,5,161.3
54,1,1,1,1,197,40,161,161,38,0,1,160,0,161,156,114,5,161.3
55,1,1,1,1,197,39,162,162,37,1,0,161,0,161,160,115,5,162.3
56,1,1,1,1,197,39,162,162,37,1,0,161,0,161,161,115,5,162.3
57,1,1,1,1,197,36,165,165,34,4,0,161,0,161,161,118,5,165.3
58,1,1,1,1,197,34,167,167,32,5,1,161,0,161,161,120,5,167.3
59,1,1,1,1,197,34,167,167,32,5,1,161,0,162,161,120,5,167.3
0,0,0,0,0,201,198,3,3,198,3,0,0,0,0,0,0,0,3
1,1,1,1,1,197,198,3,3,196,3,0,0,0,0,0,0,0,3.3
2,1,1,1,1,197,188,13,13,186,10,3,0,0,0,0,4,0,13.3
3,1,1,1,1,197,186,15,15,184,12,3,0,0,3,0,6,0,15.3
4,1,1,1,1,197,182,19,19,180,10,6,3,0,3,0,8,0,19.3
5,1,1,1,1,197,180,21,21,178,8,10,3,0,9,3,9,0,21.3
6,1,1,1,1,197,177,24,24,175,7,8,9,0,13,3,9,0,24.3
7,1,1,1,1,197,171,30,30,170,9,7,13,0,17,9,14,0,30.3
8,1,1,1,1,197,164,37,37,162,13,7,17,0,20,13,19,0,37.3
9,1,1,1,1,197,156,45,45,154,20,5,20,0,24,17,23,0,45.3
10,1,1,1,1,197,144,57,57,142,25,8,24,0,25,20,31,0,57.3
11,1,1,1,1,197,137,64,64,135,23,16,25,0,32,24,36,0,64.3
12,1,1,1,1,197,133,68,68,131,19,17,32,0,41,25,38,0,68.3
13,1,1,1,1,197,131,70,70,129,11,18,41,0,49,32,39,0,70.3
14,1,1,1,1,197,125,76,76,123,10,17,49,0,59,41,44,0,76.3
15,1,1,1,1,197,121,80,80,119,11,10,59,0,66,49,48,0,80.3
16,1,1,1,1,197,117,84,84,115,13,5,66,0,69,59,52,0,84.3
17,1,1,1,1,197,111,90,90,109,14,7,69,0,71,66,57,0,90.3
18,1,1,1,1,197,101,100,100,99,20,9,71,0,76,69,64,1,100.3
19,1,1,1,1,197,99,102,102,97,17,9,76,0,80,71,64,2,102.3
20,1,1,1,1,197,96,105,105,94,13,12,80,0,85,76,67,2,105.3
21,1,1,1,1,197,94,107,107,92,6,16,85,0,92,80,69,2,107.3
22,1,1,1,1,197,93,108,108,91,6,10,92,0,101,85,70,2,108.3
23,1,1,1,1,197,90,111,111,88,6,4,101,0,102,92,73,2,111.3
24,1,1,1,1,197,90,111,111,88,4,5,102,0,105,101,73,2,111.3
25,1,1,1,1,197,87,114,114,85,6,3,105,0,107,102,76,2,114.3
26,1,1,1,1,197,85,116,116,83,5,4,107,0,108,105,78,2,116.3
27,1,1,1,1,197,83,118,118,82,6,3,108,0,111,107,80,2,118.3
28,1,1,1,1,197,77,124,124,75,10,3,111,0,111,108,86,2,124.3
29,1,1,1,1,197,73,128,128,71,12,5,111,0,114,111,90,2,128.3
30,1,1,1,1,197,69,132,132,67,14,4,114,0,116,111,93,3,132.3
31,1,1,1,1,197,67,134,134,65,10,8,116,0,118,114,95,3,134.3
32,1,1,1,1,197,64,137,137,62,9,10,118,0,124,116,98,3,137.3
33,1,1,1,1,197,63,138,138,61,6,8,124,0,128,118,99,3,138.3
34,1,1,1,1,197,63,138,138,61,4,6,128,0,132,124,99,3,138.3
35,1,1,1,1,197,63,138,138,61,1,5,132,0,134,128,99,3,138.3
36,1,1,1,1,197,61,140,140,59,2,4,134,0,137,132,101,3,140.3
37,1,1,1,1,197,61,140,140,59,2,1,137,0,138,134,101,3,140.3
38,1,1,1,1,197,61,140,140,59,2,0,138,0,138,137,101,3,140.3
39,1,1,1,1,197,60,141,141,58,1,2,138,0,138,138,102,3,141.3
40,1,1,1,1,197,59,142,142,57,2,2,138,0,140,138,103,3,142.3
41,1,1,1,1,197,59,142,142,57,2,0,140,0,140,138,103,3,142.3
42,1,1,1,1,197,55,146,146,53,5,1,140,0,140,140,107,3,146.3
43,1,1,1,1,197,54,147,147,52,5,2,140,0,141,140,108,3,147.3
44,1,1,1,1,197,52,149,149,50,7,1,141,0,142,140,110,3,149.3
45,1,1,1,1,197,51,150,150,49,4,4,142,0,142,141,111,3,150.3
46,1,1,1,1,197,51,150,150,49,3,5,142,0,146,142,111,3,150.3
47,1,1,1,1,197,51,150,150,49,1,3,146,0,147,142,111,3,150.3
48,1,1,1,1,197,51,150,150,49,0,3,147,0,149,146,111,3,150.3
49,1,1,1,1,197,49,152,152,47,2,1,149,0,150,147,113,3,152.3
